body	head	head_coverage	std_confidence	pca_confidence	positive_examples	body_size	pca_body_size	functional_variable
?a  dealswith  india  ?a  hasofficiallanguage  french_language	?a  dealswith  united_states	0.006144393	0.727272727	0.727272727	8	11	11	?a
?a  dealswith  india  search_for_common_ground  islocatedin  ?a	?a  dealswith  united_states	0.006144393	0.8	0.8	8	10	10	?a
?a  dealswith  india  saudi_arabia  hasneighbor  ?a	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  india  ?a  imports  wordnet_machinery_103701640	?a  dealswith  united_states	0.007680492	0.769230769	0.769230769	10	13	13	?a
?a  dealswith  india  ?a  exports  wordnet_cotton_114870078	?a  dealswith  united_states	0.006912442	0.75	0.75	9	12	12	?a
?a  dealswith  india  ?a  hasneighbor  saudi_arabia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  india  ?a  participatedin  operation_enduring_freedom	?a  dealswith  united_states	0.004608295	0.75	0.75	6	8	8	?a
?a  dealswith  italy  ?a  dealswith  saudi_arabia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  india  ?a  imports  wordnet_chemical_114806838	?a  dealswith  united_states	0.012288786	0.888888889	0.888888889	16	18	18	?a
?a  dealswith  italy  ?a  islocatedin  asia	?a  dealswith  united_states	0.007680492	0.833333333	0.833333333	10	12	12	?a
?a  dealswith  italy  ?a  islocatedin  africa	?a  dealswith  united_states	0.008448541	0.846153846	0.846153846	11	13	13	?a
?a  dealswith  italy  ?a  dealswith  united_arab_emirates	?a  dealswith  united_states	0.004608295	0.75	0.75	6	8	8	?a
?a  dealswith  italy  ?a  dealswith  netherlands	?a  dealswith  united_states	0.006912442	0.9	0.9	9	10	10	?a
?a  dealswith  italy  ?a  hasofficiallanguage  arabic_language	?a  dealswith  united_states	0.008448541	0.846153846	0.846153846	11	13	13	?a
?a  dealswith  france  ?a  dealswith  italy	?a  dealswith  united_states	0.016897081	0.785714286	0.785714286	22	28	28	?a
?a  dealswith  italy  ?a  exports  wordnet_fish_102512053	?a  dealswith  united_states	0.003840246	0.833333333	0.833333333	5	6	6	?a
armenia  dealswith  ?a  ?a  dealswith  italy	?a  dealswith  united_states	0.003840246	0.833333333	0.833333333	5	6	6	?a
?a  dealswith  australia  ?a  dealswith  japan	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  hong_kong  ?a  dealswith  japan	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  japan  ?a  dealswith  united_kingdom	?a  dealswith  united_states	0.007680492	0.909090909	0.909090909	10	11	11	?a
?a  dealswith  japan  ?a  dealswith  singapore	?a  dealswith  united_states	0.012288786	0.941176471	0.941176471	16	17	17	?a
?a  dealswith  japan  ?a  dealswith  south_korea	?a  dealswith  united_states	0.014592934	0.826086957	0.826086957	19	23	23	?a
?a  dealswith  china  ?a  dealswith  japan	?a  dealswith  united_states	0.025345622	0.825	0.825	33	40	40	?a
?a  dealswith  japan  ?a  dealswith  thailand	?a  dealswith  united_states	0.006912442	0.9	0.9	9	10	10	?a
?a  dealswith  japan  ?a  participatedin  international_force_for_east_timor	?a  dealswith  united_states	0.006912442	0.9	0.9	9	10	10	?a
?a  dealswith  japan  ?a  participatedin  war_in_afghanistan_(2001–present)	?a  dealswith  united_states	0.006912442	0.9	0.9	9	10	10	?a
?a  dealswith  japan  ?a  participatedin  operation_enduring_freedom	?a  dealswith  united_states	0.007680492	0.909090909	0.909090909	10	11	11	?a
?a  dealswith  italy  ?a  imports  wordnet_food_100021265	?a  dealswith  united_states	0.005376344	0.777777778	0.777777778	7	9	9	?a
?a  dealswith  japan  ?a  participatedin  operation_enduring_freedom_–_horn_of_africa	?a  dealswith  united_states	0.006912442	0.9	0.9	9	10	10	?a
?a  dealswith  japan  ?a  participatedin  great_war_(harry_turtledove)	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  japan  ?a  participatedin  war_on_terror	?a  dealswith  united_states	0.013056836	0.944444444	0.944444444	17	18	18	?a
?a  dealswith  japan  ?a  imports  wordnet_food_100021265	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  japan  ?a  imports  wordnet_plastic_114592610	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  japan  ?a  exports  wordnet_fabric_103309808	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  japan  ?a  exports  wordnet_fish_102512053	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  japan  ?a  exports  wordnet_gold_113371760	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  japan  little_vietnam  islocatedin  ?a	?a  dealswith  united_states	0.007680492	0.909090909	0.909090909	10	11	11	?a
?a  dealswith  japan  jacobite_syrian_christian_church  islocatedin  ?a	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
malaysia  dealswith  ?a  ?a  dealswith  japan	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
philippines  dealswith  ?a  ?a  dealswith  japan	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
japan  dealswith  ?a  ?a  dealswith  japan	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
cambodia  dealswith  ?a  ?a  dealswith  japan	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
singapore  dealswith  ?a  ?a  dealswith  japan	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  netherlands  ?a  dealswith  united_kingdom	?a  dealswith  united_states	0.009984639	0.764705882	0.764705882	13	17	17	?a
?a  dealswith  china  ?a  dealswith  united_kingdom	?a  dealswith  united_states	0.023809524	0.794871795	0.794871795	31	39	39	?a
?a  dealswith  france  ?a  dealswith  united_kingdom	?a  dealswith  united_states	0.016897081	0.75862069	0.75862069	22	29	29	?a
?a  dealswith  united_kingdom  ?a  islocatedin  asia	?a  dealswith  united_states	0.005376344	0.777777778	0.777777778	7	9	9	?a
?a  dealswith  united_kingdom  ?a  imports  wordnet_chemical_114806838	?a  dealswith  united_states	0.016129032	0.807692308	0.807692308	21	26	26	?a
?a  dealswith  united_kingdom  ?a  imports  wordnet_foodstuff_107566340	?a  dealswith  united_states	0.011520737	0.75	0.75	15	20	20	?a
?a  dealswith  united_kingdom  ?a  imports  wordnet_machinery_103701640	?a  dealswith  united_states	0.008448541	0.916666667	0.916666667	11	12	12	?a
?a  dealswith  united_kingdom  ?a  exports  wordnet_fish_102512053	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  united_kingdom  ?a  exports  wordnet_chemical_114806838	?a  dealswith  united_states	0.009984639	0.866666667	0.866666667	13	15	15	?a
?a  dealswith  united_kingdom  ?a  participatedin  operation_enduring_freedom_–_horn_of_africa	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  united_kingdom  ?a  participatedin  operation_atalanta	?a  dealswith  united_states	0.004608295	0.75	0.75	6	8	8	?a
?a  dealswith  united_kingdom  ?a  participatedin  war_on_terror	?a  dealswith  united_states	0.013056836	0.80952381	0.80952381	17	21	21	?a
?a  dealswith  united_kingdom  ?a  participatedin  kosovo_war	?a  dealswith  united_states	0.005376344	0.777777778	0.777777778	7	9	9	?a
?a  dealswith  united_kingdom  ?a  hasofficiallanguage  arabic_language	?a  dealswith  united_states	0.003072197	0.8	0.8	4	5	5	?a
?a  dealswith  united_kingdom  little_vietnam  islocatedin  ?a	?a  dealswith  united_states	0.007680492	0.769230769	0.769230769	10	13	13	?a
?a  dealswith  united_kingdom  de/sd_worx  islocatedin  ?a	?a  dealswith  united_states	0.006144393	0.8	0.8	8	10	10	?a
?a  dealswith  united_kingdom  eurosport_2  islocatedin  ?a	?a  dealswith  united_states	0.006912442	0.818181818	0.818181818	9	11	11	?a
?a  dealswith  malaysia  ?a  dealswith  singapore	?a  dealswith  united_states	0.006912442	0.9	0.9	9	10	10	?a
?a  dealswith  singapore  ?a  dealswith  united_arab_emirates	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  singapore  ?a  dealswith  south_korea	?a  dealswith  united_states	0.009984639	0.928571429	0.928571429	13	14	14	?a
?a  dealswith  china  ?a  dealswith  singapore	?a  dealswith  united_states	0.016129032	0.913043478	0.913043478	21	23	23	?a
?a  dealswith  france  ?a  dealswith  singapore	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  singapore  ?a  islocatedin  asia	?a  dealswith  united_states	0.011520737	0.9375	0.9375	15	16	16	?a
?a  dealswith  japan  ?a  imports  wordnet_machinery_103701640	?a  dealswith  united_states	0.007680492	0.909090909	0.909090909	10	11	11	?a
?a  dealswith  italy  ?a  imports  wordnet_machinery_103701640	?a  dealswith  united_states	0.005376344	0.7	0.7	7	10	10	?a
?a  dealswith  japan  ?a  participatedin  gulf_war	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  japan  pacific_war  happenedin  ?a	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
thailand  dealswith  ?a  ?a  dealswith  japan	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
madagascar  dealswith  ?a  ?a  dealswith  japan	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  japan  ?a  dealswith  netherlands	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  china  ?a  dealswith  netherlands	?a  dealswith  united_states	0.01843318	0.774193548	0.774193548	24	31	31	?a
?a  dealswith  belgium  ?a  dealswith  netherlands	?a  dealswith  united_states	0.007680492	0.909090909	0.909090909	10	11	11	?a
?a  dealswith  france  ?a  dealswith  netherlands	?a  dealswith  united_states	0.013056836	0.772727273	0.772727273	17	22	22	?a
?a  dealswith  netherlands  ?a  imports  wordnet_consumer_goods_103093574	?a  dealswith  united_states	0.003840246	0.833333333	0.833333333	5	6	6	?a
?a  dealswith  netherlands  ?a  exports  wordnet_lumber_114943580	?a  dealswith  united_states	0.003840246	0.833333333	0.833333333	5	6	6	?a
?a  dealswith  netherlands  ?a  exports  wordnet_coffee_bean_107929351	?a  dealswith  united_states	0.005376344	0.777777778	0.777777778	7	9	9	?a
?a  dealswith  netherlands  ?a  imports  wordnet_foodstuff_107566340	?a  dealswith  united_states	0.009984639	0.866666667	0.866666667	13	15	15	?a
?a  dealswith  netherlands  ?a  imports  wordnet_machinery_103701640	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  netherlands  ?a  participatedin  war_in_afghanistan_(2001–present)	?a  dealswith  united_states	0.007680492	0.769230769	0.769230769	10	13	13	?a
?a  dealswith  netherlands  ?a  participatedin  war_on_terror	?a  dealswith  united_states	0.011520737	0.833333333	0.833333333	15	18	18	?a
?a  dealswith  netherlands  animax  islocatedin  ?a	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  netherlands  ?a  participatedin  operation_atalanta	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  netherlands  little_vietnam  islocatedin  ?a	?a  dealswith  united_states	0.006144393	0.8	0.8	8	10	10	?a
?a  dealswith  netherlands  de/sd_worx  islocatedin  ?a	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  saudi_arabia  ?a  dealswith  south_korea	?a  dealswith  united_states	0.004608295	0.75	0.75	6	8	8	?a
?a  dealswith  south_korea  ?a  participatedin  operation_enduring_freedom	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  malaysia  ?a  dealswith  south_korea	?a  dealswith  united_states	0.003840246	0.714285714	0.714285714	5	7	7	?a
?a  dealswith  france  ?a  dealswith  south_korea	?a  dealswith  united_states	0.004608295	0.75	0.75	6	8	8	?a
?a  dealswith  south_korea  ?a  dealswith  thailand	?a  dealswith  united_states	0.007680492	0.833333333	0.833333333	10	12	12	?a
?a  dealswith  netherlands  combat_18  islocatedin  ?a	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  south_korea  ?a  islocatedin  asia	?a  dealswith  united_states	0.012288786	0.727272727	0.727272727	16	22	22	?a
?a  dealswith  south_korea  ?a  imports  wordnet_food_100021265	?a  dealswith  united_states	0.005376344	0.777777778	0.777777778	7	9	9	?a
?a  dealswith  south_korea  ?a  participatedin  war_in_afghanistan_(2001–present)	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  south_korea  ?a  participatedin  people's_general	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  south_korea  ?a  exports  wordnet_petroleum_114980579	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  south_korea  ?a  participatedin  operation_enduring_freedom_–_horn_of_africa	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  south_korea  ?a  participatedin  moro_insurgency_in_the_philippines	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  dealswith  south_korea  ?a  participatedin  war_on_terror	?a  dealswith  united_states	0.009984639	0.866666667	0.866666667	13	15	15	?a
?a  dealswith  south_korea  ?a  imports  wordnet_chemical_114806838	?a  dealswith  united_states	0.009984639	0.8125	0.8125	13	16	16	?a
?a  dealswith  south_korea  ?a  hasofficiallanguage  english_language	?a  dealswith  united_states	0.003840246	0.714285714	0.714285714	5	7	7	?a
?a  dealswith  south_korea  ?a  hasofficiallanguage  arabic_language	?a  dealswith  united_states	0.006144393	0.8	0.8	8	10	10	?a
?a  dealswith  south_korea  little_vietnam  islocatedin  ?a	?a  dealswith  united_states	0.006912442	0.9	0.9	9	10	10	?a
?a  dealswith  south_korea  ?a  hasneighbor  saudi_arabia	?a  dealswith  united_states	0.003840246	0.833333333	0.833333333	5	6	6	?a
sri_lanka  dealswith  ?a  ?a  dealswith  south_korea	?a  dealswith  united_states	0.003072197	0.8	0.8	4	5	5	?a
syria  dealswith  ?a  ?a  dealswith  south_korea	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
djibouti  dealswith  ?a  ?a  dealswith  south_korea	?a  dealswith  united_states	0.003072197	0.8	0.8	4	5	5	?a
?a  dealswith  south_korea  saudi_arabia  hasneighbor  ?a	?a  dealswith  united_states	0.003840246	0.833333333	0.833333333	5	6	6	?a
?a  dealswith  china  ?a  islocatedin  north_america	?a  dealswith  united_states	0.014592934	0.95	0.95	19	20	20	?a
?a  dealswith  china  ?a  islocatedin  asia	?a  dealswith  united_states	0.023809524	0.720930233	0.720930233	31	43	43	?a
?a  dealswith  china  ?a  exports  wordnet_chemical_114806838	?a  dealswith  united_states	0.016129032	0.875	0.875	21	24	24	?a
?a  dealswith  china  ?a  imports  wordnet_fuel_114875077	?a  dealswith  united_states	0.017665131	0.821428571	0.821428571	23	28	28	?a
?a  dealswith  china  ?a  imports  wordnet_chemical_114806838	?a  dealswith  united_states	0.030721966	0.754716981	0.754716981	40	53	53	?a
?a  dealswith  china  ?a  imports  wordnet_petroleum_114980579	?a  dealswith  united_states	0.014592934	0.826086957	0.826086957	19	23	23	?a
?a  dealswith  china  ?a  dealswith  france	?a  dealswith  united_states	0.029185868	0.76	0.76	38	50	50	?a
?a  dealswith  china  ?a  imports  wordnet_machinery_103701640	?a  dealswith  united_states	0.020737327	0.794117647	0.794117647	27	34	34	?a
?a  dealswith  china  ?a  imports  wordnet_food_100021265	?a  dealswith  united_states	0.016897081	0.814814815	0.814814815	22	27	27	?a
?a  dealswith  china  ?a  participatedin  korean_war	?a  dealswith  united_states	0.013824885	0.9	0.9	18	20	20	?a
?a  dealswith  china  ?a  participatedin  war_on_terror	?a  dealswith  united_states	0.031490015	0.773584906	0.773584906	41	53	53	?a
?a  dealswith  china  ?a  hasofficiallanguage  english_language	?a  dealswith  united_states	0.009984639	0.866666667	0.866666667	13	15	15	?a
?a  dealswith  china  ?a  exports  wordnet_coffee_bean_107929351	?a  dealswith  united_states	0.017665131	0.793103448	0.793103448	23	29	29	?a
?a  dealswith  china  ?a  hasofficiallanguage  arabic_language	?a  dealswith  united_states	0.012288786	0.727272727	0.727272727	16	22	22	?a
?a  dealswith  china  ?a  participatedin  war_in_afghanistan_(2001–present)	?a  dealswith  united_states	0.017665131	0.71875	0.71875	23	32	32	?a
?a  dealswith  china  ?a  owns  european_space_agency	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  hong_kong  ?a  islocatedin  asia	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  saudi_arabia  ?a  islocatedin  asia	?a  dealswith  united_states	0.00921659	0.857142857	0.857142857	12	14	14	?a
?a  imports  wordnet_petroleum_114980579  ?a  islocatedin  asia	?a  dealswith  united_states	0.006144393	0.888888889	0.888888889	8	9	9	?a
?a  dealswith  malaysia  ?a  islocatedin  asia	?a  dealswith  united_states	0.006144393	0.8	0.8	8	10	10	?a
?a  dealswith  united_arab_emirates  ?a  islocatedin  asia	?a  dealswith  united_states	0.009984639	0.722222222	0.722222222	13	18	18	?a
?a  dealswith  thailand  ?a  islocatedin  asia	?a  dealswith  united_states	0.006912442	0.818181818	0.818181818	9	11	11	?a
?a  islocatedin  asia  ?a  participatedin  korean_war	?a  dealswith  united_states	0.006144393	0.666666667	0.888888889	8	12	9	?a
?a  islocatedin  asia  ?a  participatedin  war_on_terror	?a  dealswith  united_states	0.015360983	0.869565217	0.869565217	20	23	23	?a
?a  hasneighbor  saudi_arabia  ?a  islocatedin  asia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  hasneighbor  iran  ?a  islocatedin  asia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
?a  exports  wordnet_fabric_103309808  ?a  islocatedin  asia	?a  dealswith  united_states	0.006144393	0.727272727	0.727272727	8	11	11	?a
?a  dealswith  china  animax  islocatedin  ?a	?a  dealswith  united_states	0.015360983	0.952380952	0.952380952	20	21	21	?a
?a  hasofficiallanguage  arabic_language  ?a  islocatedin  asia	?a  dealswith  united_states	0.008448541	0.785714286	0.846153846	11	14	13	?a
little_vietnam  islocatedin  ?a  ?a  islocatedin  asia	?a  dealswith  united_states	0.006144393	0.727272727	0.8	8	11	10	?a
saudi_arabia  hasneighbor  ?a  ?a  islocatedin  asia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
iran  hasneighbor  ?a  ?a  islocatedin  asia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
united_arab_emirates  dealswith  ?a  ?a  islocatedin  asia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
somalia  dealswith  ?a  ?a  islocatedin  asia	?a  dealswith  united_states	0.004608295	0.857142857	0.857142857	6	7	7	?a
djibouti  dealswith  ?a  ?a  islocatedin  asia	?a  dealswith  united_states	0.005376344	0.875	0.875	7	8	8	?a
?a  dealswith  belgium  ?a  dealswith  france	?a  dealswith  united_states	0.00921659	0.8	0.8	12	15	15	?a
?a  dealswith  france  ?a  imports  wordnet_chemical_114806838	?a  dealswith  united_states	0.013056836	0.772727273	0.772727273	17	22	22	?a
